-3.9257 [0^ 0] +
0.2068999999999999 [0^ 1^ 0 1] +
1.3348999999999998 [0^ 1^ 0 8] +
0.2068999999999999 [0^ 2^ 0 2] +
0.817455964410316 [0^ 2^ 0 9] +
1.0553311121396922 [0^ 2^ 1 8] +
0.4903999999999998 [0^ 3^ 0 3] +
0.5082840208321852 [0^ 3^ 0 7] +
0.4384666651228661 [0^ 3^ 0 10] +
-0.3803551629727141 [0^ 3^ 1 2] +
-0.227311524491537 [0^ 3^ 1 6] +
0.7045557553875231 [0^ 3^ 1 9] +
0.6878971546765278 [0^ 3^ 2 8] +
0.5298448425179367 [0^ 3^ 6 8] +
0.7283125530979125 [0^ 3^ 8 9] +
0.7738999999999997 [0^ 4^ 0 4] +
0.2032847993854037 [0^ 4^ 0 11] +
-0.3586022866630941 [0^ 4^ 1 3] +
0.6429340816392712 [0^ 4^ 1 7] +
0.3971576074272711 [0^ 4^ 1 10] +
-0.4546230489830741 [0^ 4^ 2 6] +
0.4237229179758753 [0^ 4^ 2 9] +
0.4039191163524203 [0^ 4^ 3 8] +
0.6489247535071271 [0^ 4^ 6 9] +
0.3746568811211514 [0^ 4^ 7 8] +
1.029989490237643 [0^ 4^ 8 10] +
1.4636999999999996 [0^ 5^ 0 5] +
-0.6897999999999999 [0^ 5^ 1 4] +
0.2032847993854037 [0^ 5^ 1 11] +
0.4062999999999999 [0^ 5^ 2 3] +
0.5082840208321852 [0^ 5^ 2 7] +
0.1894946496437249 [0^ 5^ 2 10] +
-0.5082840208321852 [0^ 5^ 3 6] +
0.1894946496437249 [0^ 5^ 3 9] +
0.2032847993854037 [0^ 5^ 4 8] +
0.9007818899896539 [0^ 5^ 6 7] +
0.4836799537080771 [0^ 5^ 6 10] +
0.4836799537080771 [0^ 5^ 7 9] +
1.9314456782406442 [0^ 5^ 8 11] +
-0.6017349640876252 [0^ 5^ 9 10] +
-0.6841000000000004 [0^ 6^ 0 6] +
0.4367896018107575 [0^ 6^ 0 9] +
-0.3383357707219266 [0^ 6^ 1 8] +
0.5082840208321852 [0^ 7^ 0 3] +
0.6697333333333334 [0^ 7^ 0 7] +
0.3438389000302589 [0^ 7^ 0 10] +
-0.6819345734746113 [0^ 7^ 1 2] +
-0.605452672707693 [0^ 7^ 1 6] +
-0.1122006132077815 [0^ 7^ 1 9] +
-0.0509111961011147 [0^ 7^ 2 8] +
1.4725520958526392 [0^ 7^ 6 8] +
0.2896539458273154 [0^ 7^ 8 9] +
1.3348999999999998 [0^ 8^ 0 1] +
1.4447 [0^ 8^ 0 8] +
0.817455964410316 [0^ 9^ 0 2] +
0.4367896018107575 [0^ 9^ 0 6] +
0.0622000000000001 [0^ 9^ 0 9] +
1.070879895226351 [0^ 9^ 1 8] +
0.4384666651228661 [0^ 10^ 0 3] +
0.3438389000302589 [0^ 10^ 0 7] +
-0.091347619047619 [0^ 10^ 0 10] +
0.1428900805642271 [0^ 10^ 1 2] +
0.2369070658502849 [0^ 10^ 1 6] +
0.1373371655894871 [0^ 10^ 1 9] +
0.6731249411473013 [0^ 10^ 2 8] +
0.2562213421838161 [0^ 10^ 6 8] +
0.3472409894610726 [0^ 10^ 8 9] +
0.2032847993854037 [0^ 11^ 0 4] +
-0.3427357142857142 [0^ 11^ 0 11] +
0.0824976264782839 [0^ 11^ 1 3] +
0.2663364667190938 [0^ 11^ 1 7] +
0.1947243812583894 [0^ 11^ 1 10] +
0.0509111961011147 [0^ 11^ 2 6] +
-0.0535894358465709 [0^ 11^ 2 9] +
0.4195687411813833 [0^ 11^ 3 8] +
0.2082880412489153 [0^ 11^ 6 9] +
0.0830229125937369 [0^ 11^ 7 8] +
0.3007195181085334 [0^ 11^ 8 10] +
-3.9257 [1^ 1] +
-0.3803551629727142 [1^ 2^ 0 3] +
-0.6819345734746113 [1^ 2^ 0 7] +
0.1428900805642271 [1^ 2^ 0 10] +
0.7171999999999998 [1^ 2^ 1 2] +
0.3049704124993111 [1^ 2^ 1 6] +
0.6896511910295023 [1^ 2^ 1 9] +
0.4119891203687576 [1^ 2^ 2 8] +
-0.7108614512386664 [1^ 2^ 6 8] +
-0.9771338265560147 [1^ 2^ 8 9] +
-0.358602286663094 [1^ 3^ 0 4] +
0.0824976264782839 [1^ 3^ 0 11] +
0.4336999999999998 [1^ 3^ 1 3] +
-0.406627216665748 [1^ 3^ 1 7] +
0.5662714385036796 [1^ 3^ 1 10] +
0.287528862319362 [1^ 3^ 2 6] +
0.8880714079885531 [1^ 3^ 2 9] +
0.4119891203687577 [1^ 3^ 3 8] +
-0.410416050229172 [1^ 3^ 6 9] +
-0.2369538170795554 [1^ 3^ 7 8] +
-0.6514225510373429 [1^ 3^ 8 10] +
-0.6897999999999999 [1^ 4^ 0 5] +
1.0100999999999996 [1^ 4^ 1 4] +
0.3076369598770807 [1^ 4^ 1 11] +
-0.8598999999999994 [1^ 4^ 2 3] +
0.101656804166437 [1^ 4^ 2 7] +
0.6918637014569977 [1^ 4^ 2 10] +
-0.101656804166437 [1^ 4^ 3 6] +
0.6918637014569977 [1^ 4^ 3 9] +
0.3076369598770807 [1^ 4^ 4 8] +
-0.9007818899896539 [1^ 4^ 6 7] +
0.0967359907416154 [1^ 4^ 6 10] +
0.0967359907416154 [1^ 4^ 7 9] +
-1.1336192497488327 [1^ 4^ 8 11] +
1.3995613925794363 [1^ 4^ 9 10] +
0.7738999999999997 [1^ 5^ 1 5] +
-0.3586022866630941 [1^ 5^ 2 4] +
0.4039191163524203 [1^ 5^ 2 11] +
0.4546230489830741 [1^ 5^ 3 7] +
0.4237229179758753 [1^ 5^ 3 10] +
-0.6429340816392712 [1^ 5^ 4 6] +
0.3971576074272711 [1^ 5^ 4 9] +
0.2032847993854037 [1^ 5^ 5 8] +
0.3746568811211514 [1^ 5^ 6 11] +
0.6489247535071271 [1^ 5^ 7 10] +
1.029989490237643 [1^ 5^ 9 11] +
-0.227311524491537 [1^ 6^ 0 3] +
-0.605452672707693 [1^ 6^ 0 7] +
0.2369070658502849 [1^ 6^ 0 10] +
0.3049704124993111 [1^ 6^ 1 2] +
-0.4133333333333334 [1^ 6^ 1 6] +
0.224893480374255 [1^ 6^ 1 9] +
-0.4051964806963366 [1^ 6^ 2 8] +
-0.6585453173472573 [1^ 6^ 6 8] +
-0.1295371825641837 [1^ 6^ 8 9] +
0.6429340816392712 [1^ 7^ 0 4] +
0.2663364667190938 [1^ 7^ 0 11] +
-0.406627216665748 [1^ 7^ 1 3] +
0.3989666666666666 [1^ 7^ 1 7] +
0.2434836207303547 [1^ 7^ 1 10] +
-0.76584378447711 [1^ 7^ 2 6] +
-0.1813594399686877 [1^ 7^ 2 9] +
-0.0683045371787488 [1^ 7^ 3 8] +
1.1406339487320196 [1^ 7^ 6 9] +
0.6585453173472573 [1^ 7^ 7 8] +
0.2590743651283675 [1^ 7^ 8 10] +
1.0553311121396922 [1^ 8^ 0 2] +
-0.3383357707219266 [1^ 8^ 0 6] +
1.070879895226351 [1^ 8^ 0 9] +
0.6152000000000002 [1^ 8^ 1 8] +
0.7045557553875232 [1^ 9^ 0 3] +
-0.1122006132077815 [1^ 9^ 0 7] +
0.1373371655894871 [1^ 9^ 0 10] +
0.6896511910295023 [1^ 9^ 1 2] +
0.224893480374255 [1^ 9^ 1 6] +
0.7688619047619046 [1^ 9^ 1 9] +
0.752506577456733 [1^ 9^ 2 8] +
-0.2291713353636989 [1^ 9^ 6 8] +
-0.3105817828036986 [1^ 9^ 8 9] +
0.397157607427271 [1^ 10^ 0 4] +
0.1947243812583894 [1^ 10^ 0 11] +
0.5662714385036796 [1^ 10^ 1 3] +
0.2434836207303547 [1^ 10^ 1 7] +
-0.1193423809523809 [1^ 10^ 1 10] +
0.2602307258227345 [1^ 10^ 2 6] +
0.7366298361711452 [1^ 10^ 2 9] +
0.5780953260166051 [1^ 10^ 3 8] +
0.0371289752499238 [1^ 10^ 6 9] +
0.0502763961160141 [1^ 10^ 7 8] +
0.0776454457009247 [1^ 10^ 8 10] +
0.2032847993854037 [1^ 11^ 0 5] +
0.3076369598770807 [1^ 11^ 1 4] +
-0.1919028571428572 [1^ 11^ 1 11] +
0.104352160491677 [1^ 11^ 2 3] +
0.3596601225771708 [1^ 11^ 2 7] +
0.1983771757258873 [1^ 11^ 2 10] +
0.0683045371787488 [1^ 11^ 3 6] +
0.2530987765796636 [1^ 11^ 3 9] +
0.530717142857143 [1^ 11^ 4 8] +
0.1862984876531421 [1^ 11^ 6 10] +
0.1574585153924064 [1^ 11^ 7 9] +
0.2329363371027739 [1^ 11^ 8 11] +
0.2329363371027739 [1^ 11^ 9 10] +
-3.9257 [2^ 2] +
0.4062999999999999 [2^ 3^ 0 5] +
-0.8598999999999996 [2^ 3^ 1 4] +
0.1043521604916771 [2^ 3^ 1 11] +
1.2935999999999992 [2^ 3^ 2 3] +
-0.4066272166657481 [2^ 3^ 2 7] +
0.5023690518132728 [2^ 3^ 2 10] +
0.4066272166657481 [2^ 3^ 3 6] +
0.5023690518132728 [2^ 3^ 3 9] +
0.1043521604916771 [2^ 3^ 4 8] +
0.9007818899896539 [2^ 3^ 6 7] +
-0.3869439629664617 [2^ 3^ 6 10] +
-0.3869439629664617 [2^ 3^ 7 9] +
0.7347060355029269 [2^ 3^ 8 11] +
-1.798474606825342 [2^ 3^ 9 10] +
-0.358602286663094 [2^ 4^ 1 5] +
0.4336999999999998 [2^ 4^ 2 4] +
0.4119891203687577 [2^ 4^ 2 11] +
-0.287528862319362 [2^ 4^ 3 7] +
0.8880714079885531 [2^ 4^ 3 10] +
0.406627216665748 [2^ 4^ 4 6] +
0.5662714385036796 [2^ 4^ 4 9] +
0.0824976264782839 [2^ 4^ 5 8] +
-0.2369538170795554 [2^ 4^ 6 11] +
-0.410416050229172 [2^ 4^ 7 10] +
-0.6514225510373429 [2^ 4^ 9 11] +
0.4903999999999998 [2^ 5^ 2 5] +
-0.3803551629727141 [2^ 5^ 3 4] +
0.6878971546765278 [2^ 5^ 3 11] +
0.227311524491537 [2^ 5^ 4 7] +
0.7045557553875231 [2^ 5^ 4 10] +
-0.5082840208321852 [2^ 5^ 5 6] +
0.4384666651228661 [2^ 5^ 5 9] +
0.5298448425179367 [2^ 5^ 7 11] +
0.7283125530979125 [2^ 5^ 10 11] +
-0.4546230489830741 [2^ 6^ 0 4] +
0.0509111961011147 [2^ 6^ 0 11] +
0.287528862319362 [2^ 6^ 1 3] +
-0.76584378447711 [2^ 6^ 1 7] +
